activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,207758,[],CHEMBL760384,Displacement of PPARgamma agonist from human PPAR gamma receptor,F,,,BAO_0000190,BAO_0000019,assay format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(Cc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J Med Chem,2004,,CHEMBL81592,,CHEMBL81592,6.31,1,http://www.openphacts.org/units/Nanomolar,143602,=,1,1,=,,IC50,nM,,491.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.49100003
,207764,[],CHEMBL760384,Displacement of PPARgamma agonist from human PPAR gamma receptor,F,,,BAO_0000190,BAO_0000019,assay format,CCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)(Oc1ccccc1)C(=O)O,,,CHEMBL1148303,J Med Chem,2004,,CHEMBL78529,,CHEMBL78529,6.54,0,http://www.openphacts.org/units/Nanomolar,143603,=,1,1,=,,IC50,nM,,290.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.29000002
,212425,[],CHEMBL760384,Displacement of PPARgamma agonist from human PPAR gamma receptor,F,,,BAO_0000190,BAO_0000019,assay format,Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J Med Chem,2004,,CHEMBL81676,,CHEMBL81676,7.15,0,http://www.openphacts.org/units/Nanomolar,143610,=,1,1,=,,IC50,nM,,71.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.071
,220751,[],CHEMBL760384,Displacement of PPARgamma agonist from human PPAR gamma receptor,F,,,BAO_0000190,BAO_0000019,assay format,Cc1oc(C2CCCCC2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J Med Chem,2004,,CHEMBL309882,,CHEMBL309882,7.29,0,http://www.openphacts.org/units/Nanomolar,143601,=,1,1,=,,IC50,nM,,51.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.051000003
,541035,[],CHEMBL759456,Inhibitory concentration of the PPAR gamma),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CCc2c(-c3ccccc3)[nH]c3ccc(CC(=O)O)cc23)cc1,,,CHEMBL1132133,Bioorg Med Chem Lett,1999,"{'bei': '18.94', 'le': '0.34', 'lle': '2.04', 'sei': '11.72'}",CHEMBL320553,,CHEMBL320553,7.30,0,http://www.openphacts.org/units/Nanomolar,212861,=,1,1,=,,IC50,nM,,50.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.05
,907914,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(Cc2ccc(C)cc2)c1=O,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '11.76', 'le': '0.22', 'lle': '1.08', 'sei': '6.15'}",CHEMBL149676,,CHEMBL149676,5.31,1,http://www.openphacts.org/units/Nanomolar,289129,=,1,1,=,,IC50,nM,,4900.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,4.9
,924270,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(C)c2=O)cc1C,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '13.19', 'le': '0.25', 'lle': '2.11', 'sei': '6.68'}",CHEMBL344282,,CHEMBL344282,5.77,1,http://www.openphacts.org/units/Nanomolar,289125,=,1,1,=,,IC50,nM,,1700.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,1.7
,927129,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCN(CCc1ccc(SC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '12.71', 'le': '0.25', 'lle': '-0.71', 'sei': '8.99'}",CHEMBL278590,GSK-9578,CHEMBL278590,6.26,0,http://www.openphacts.org/units/Nanomolar,289131,=,1,1,=,,IC50,nM,,550.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.55
,927135,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)nc2O)cc1,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '12.67', 'le': '0.24', 'lle': '1.43', 'sei': '5.32'}",CHEMBL424133,LY-518674,CHEMBL424133,5.19,1,http://www.openphacts.org/units/Nanomolar,289122,=,1,1,=,,IC50,nM,,6500.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,6.5000005
,928645,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(CC(=O)O)c2=O)cc1,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '10.91', 'le': '0.20', 'lle': '2.20', 'sei': '4.13'}",CHEMBL147086,,CHEMBL147086,5.10,0,http://www.openphacts.org/units/Nanomolar,289123,=,1,1,=,,IC50,nM,,7900.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,7.9000006
,936974,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(Cc2cccc(OC)c2)c1=O,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '11.14', 'le': '0.21', 'lle': '1.28', 'sei': '5.45'}",CHEMBL345721,,CHEMBL345721,5.21,1,http://www.openphacts.org/units/Nanomolar,289120,=,1,1,=,,IC50,nM,,6200.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,6.2000003
,939615,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(CCO)c2=O)cc1,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '11.50', 'le': '0.22', 'lle': '2.40', 'sei': '4.89'}",CHEMBL148774,,CHEMBL148774,5.21,1,http://www.openphacts.org/units/Nanomolar,289124,=,1,1,=,,IC50,nM,,6100.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,6.1000004
,943522,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '13.50', 'le': '0.25', 'lle': '1.94', 'sei': '7.28'}",CHEMBL148639,,CHEMBL148639,6.28,1,http://www.openphacts.org/units/Nanomolar,289126,=,1,1,=,,IC50,nM,,520.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.52000004
,946195,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(C(C)c2ccccc2)c1=O,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '11.55', 'le': '0.22', 'lle': '0.73', 'sei': '6.04'}",CHEMBL356170,,CHEMBL356170,5.21,0,http://www.openphacts.org/units/Nanomolar,289128,=,1,1,=,,IC50,nM,,6100.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,6.1000004
,946201,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(CC2CCCCC2)c1=O,,,CHEMBL1145902,J Med Chem,2003,"{'bei': '13.01', 'le': '0.25', 'lle': '1.32', 'sei': '6.68'}",CHEMBL149438,,CHEMBL149438,5.77,1,http://www.openphacts.org/units/Nanomolar,289127,=,1,1,=,,IC50,nM,,1700.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,1.7
,1036449,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '14.45', 'le': '0.29', 'lle': '2.79', 'sei': '7.50'}",CHEMBL24458,,CHEMBL24458,6.33,0,http://www.openphacts.org/units/Nanomolar,111086,=,1,1,=,,IC50,nM,,463.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.46300003
,1038634,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '13.34', 'le': '0.26', 'lle': '1.52', 'sei': '6.94'}",CHEMBL408,TROGLITAZONE,CHEMBL408,5.89,1,http://www.openphacts.org/units/Nanomolar,111087,=,1,1,=,,IC50,nM,,1285.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,1.2850001
,1046190,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '13.68', 'le': '0.25', 'lle': '0.08', 'sei': '7.66'}",CHEMBL25259,,CHEMBL25259,6.26,0,http://www.openphacts.org/units/Nanomolar,111088,=,1,1,=,,IC50,nM,,548.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.54800004
,1048559,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OCC(=O)O)cc1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '14.08', 'le': '0.26', 'lle': '1.25', 'sei': '6.08'}",CHEMBL294807,,CHEMBL294807,4.97,0,http://www.openphacts.org/units/Nanomolar,111079,=,1,1,=,,IC50,nM,,10591.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,10.591001
,1050896,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2SC(=O)NC2=O)cc1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '19.23', 'le': '0.37', 'lle': '3.68', 'sei': '9.64'}",CHEMBL59132,,CHEMBL59132,7.85,0,http://www.openphacts.org/units/Nanomolar,111085,=,1,1,=,,IC50,nM,,14.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.014
,1052142,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccc(Br)cc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '11.60', 'le': '0.25', 'lle': '0.06', 'sei': '6.53'}",CHEMBL65458,,CHEMBL65458,5.34,0,http://www.openphacts.org/units/Nanomolar,111082,=,1,1,=,,IC50,nM,,4556.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,4.556
,1054570,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)C(=O)O)cc1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '14.99', 'le': '0.28', 'lle': '1.39', 'sei': '6.73'}",CHEMBL64972,,CHEMBL64972,5.51,0,http://www.openphacts.org/units/Nanomolar,111080,=,1,1,=,,IC50,nM,,3120.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,3.1200001
,1060787,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '14.47', 'le': '0.27', 'lle': '1.01', 'sei': '6.75'}",CHEMBL66206,,CHEMBL66206,5.52,0,http://www.openphacts.org/units/Nanomolar,111081,=,1,1,=,,IC50,nM,,3017.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,3.0170002
,1062273,[],CHEMBL824659,Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma),B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1134506,J Med Chem,2001,"{'bei': '20.48', 'le': '0.40', 'lle': '4.83', 'sei': '10.23'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,7.32,1,http://www.openphacts.org/units/Nanomolar,111083,=,1,1,=,,IC50,nM,,48.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.048
,1158824,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(/C(CC)=N/O)c1O,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '15.71', 'le': '0.32', 'lle': '1.55', 'sei': '7.37'}",CHEMBL23874,,CHEMBL23874,7.32,0,http://www.openphacts.org/units/Nanomolar,32460,=,1,1,=,,IC50,nM,,48.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.048
,1161495,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '14.05', 'le': '0.29', 'lle': '0.21', 'sei': '9.45'}",CHEMBL23296,,CHEMBL23296,6.85,1,http://www.openphacts.org/units/Nanomolar,32458,=,1,1,=,,IC50,nM,,140.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.14
,1168364,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)coc12,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '13.99', 'le': '0.28', 'lle': '-0.54', 'sei': '10.48'}",CHEMBL23670,,CHEMBL23670,6.25,1,http://www.openphacts.org/units/Nanomolar,32459,=,1,1,=,,IC50,nM,,560.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.56
,1174738,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)noc12,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '15.53', 'le': '0.32', 'lle': '0.78', 'sei': '9.59'}",CHEMBL279053,L-165461,CHEMBL279053,6.96,1,http://www.openphacts.org/units/Nanomolar,32457,=,1,1,=,,IC50,nM,,110.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.11000001
,1177469,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(-c3ccccc3)coc12,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '14.19', 'le': '0.28', 'lle': '-0.86', 'sei': '11.78'}",CHEMBL278994,L-796449,CHEMBL278994,7.03,1,http://www.openphacts.org/units/Nanomolar,32455,=,1,1,=,,IC50,nM,,94.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.094000004
,1178656,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '18.68', 'le': '0.36', 'lle': '4.19', 'sei': '9.34'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,6.68,1,http://www.openphacts.org/units/Nanomolar,32454,=,1,1,=,,IC50,nM,,210.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.21000001
,1179951,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(C)=O)c1O,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '14.27', 'le': '0.29', 'lle': '0.85', 'sei': '7.44'}",CHEMBL23881,,CHEMBL23881,6.24,1,http://www.openphacts.org/units/Nanomolar,32453,=,1,1,=,,IC50,nM,,580.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.58000004
,1179957,[],CHEMBL759454,In vitro binding affinity for human PPAR gamma in SPA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O,,,CHEMBL1136679,Bioorg Med Chem Lett,2003,"{'bei': '14.46', 'le': '0.30', 'lle': '0.74', 'sei': '7.78'}",CHEMBL25710,,CHEMBL25710,6.52,1,http://www.openphacts.org/units/Nanomolar,32456,=,1,1,=,,IC50,nM,,300.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.3
,1435582,[],CHEMBL828105,Mean inhibitory concentration against human peroxisome proliferator-activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C[C@H](OC)C(=O)O)ccc1OCCCOc1ccc(Oc2ccccc2)cc1,,,CHEMBL1145231,Bioorg Med Chem Lett,2005,"{'bei': '17.43', 'le': '0.33', 'lle': '2.91', 'sei': '9.45'}",CHEMBL180504,,CHEMBL180504,7.89,1,http://www.openphacts.org/units/Nanomolar,371052,=,1,1,=,,IC50,nM,,13.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,0.013
